ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.jdbc.AbstractReturningWork;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;1;1;0;2;0;0;0;
org.hibernate.cfg.annotations.CollectionBinder;96;4;128;0;8;0;2;0;0;5;143;426;42;0;61;12;41;7;1;0;11;27;80;47;3;23;88;33;25;10;
org.hibernate.dialect.IngresDialect;0;0;1;0;0;0;0;0;0;0;1;120;0;0;27;0;27;0;0;0;6;2;0;0;0;0;7;1;0;1;
org.hibernate.hql.internal.ast.util.LiteralProcessor;61;6;31;0;0;0;1;0;0;6;38;98;6;0;13;4;9;0;0;2;6;3;11;7;0;0;24;8;9;8;
org.hibernate.metamodel.binding.ManyToOneAttributeBinding;6;0;12;0;1;0;0;0;0;0;13;43;8;0;18;0;17;0;0;0;2;0;6;1;1;0;8;6;4;3;
org.hibernate.service.internal.ProvidedService;2;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;1;1;0;0;0;0;0;
org.hibernate.dialect.lock.PessimisticReadUpdateLockingStrategy;5;3;7;0;0;0;0;0;0;2;9;33;4;0;4;0;2;0;0;0;0;1;6;3;0;0;14;5;1;2;
org.hibernate.type.MaterializedClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.type.CharacterType;21;0;0;0;0;0;0;0;0;0;0;7;1;0;7;0;7;0;0;0;1;0;2;1;0;0;4;1;0;0;
org.hibernate.mapping.DenormalizedTable;38;0;1;0;0;0;3;0;0;0;4;20;1;0;8;0;8;0;0;0;0;0;3;0;0;0;4;0;0;1;
org.hibernate.engine.transaction.spi.AbstractTransactionImpl;2;2;6;0;0;0;0;0;0;2;8;50;5;0;28;0;15;0;0;0;0;2;2;1;0;0;7;7;1;2;
org.hibernate.internal.util.JdbcExceptionHelper;1;0;1;0;0;0;2;0;0;0;3;12;0;0;4;0;4;4;0;0;1;0;3;3;0;0;1;0;0;1;
org.hibernate.dialect.function.ClassicCountFunction;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;2;0;0;0;3;0;0;0;
org.hibernate.cache.spi.access.UnknownAccessTypeException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;7;0;0;0;
org.hibernate.event.spi.LoadEvent;5;0;7;0;0;0;0;0;0;0;7;45;8;0;27;3;24;0;1;0;7;7;25;12;0;0;6;6;1;2;
org.hibernate.type.ClassType;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.sql.Template;26;0;34;0;0;0;3;0;0;0;37;170;10;0;19;7;12;11;2;2;17;0;21;2;1;0;17;2;2;8;
org.hibernate.metamodel.source.annotations.entity.EntitySourceImpl;13;0;0;0;3;0;0;0;0;0;3;38;2;0;31;0;31;0;0;0;0;0;2;0;0;0;19;0;0;1;
org.hibernate.hql.internal.ast.tree.MethodNode;34;0;16;0;0;0;1;0;0;0;17;64;6;0;17;6;10;0;0;0;1;3;9;7;0;1;14;3;4;3;
org.hibernate.type.DbTimestampType;1;2;7;0;0;0;0;0;0;2;9;31;2;0;6;3;3;0;0;0;2;0;4;0;0;0;10;2;1;2;
org.hibernate.cfg.beanvalidation.BeanValidationEventListener;138;0;4;0;3;0;0;0;0;0;7;35;5;0;9;3;6;0;0;0;0;0;14;5;0;1;26;1;1;3;
org.hibernate.StaleObjectStateException;1;0;0;0;0;0;0;0;0;0;0;6;2;0;4;0;4;0;0;0;1;0;1;1;0;0;15;0;0;0;
org.hibernate.hql.internal.ast.ErrorCounter;1;0;3;1;0;0;0;0;0;0;4;19;4;0;6;1;5;0;0;0;2;0;1;1;0;0;7;2;2;2;
org.hibernate.type.BigIntegerType;21;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;4;0;0;0;1;0;2;1;0;0;5;0;0;0;
org.hibernate.type.descriptor.java.FloatTypeDescriptor;4;0;14;0;0;0;0;0;0;0;14;33;1;0;5;0;5;0;0;0;1;0;6;3;1;0;3;2;1;2;
org.hibernate.LockOptions;2;0;9;0;1;0;0;0;0;0;10;43;9;0;17;0;17;1;0;0;3;2;5;0;0;0;10;0;1;2;
org.hibernate.hql.internal.ast.InvalidWithClauseException;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;
org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl;21;7;37;0;3;0;0;0;0;9;49;170;14;0;41;3;32;1;0;0;0;1;21;13;2;0;34;8;9;3;
org.hibernate.persister.entity.UnionSubclassEntityPersister;89;0;17;2;0;0;7;0;0;0;26;140;10;0;39;0;22;0;0;0;7;10;15;1;0;0;33;4;5;4;
org.hibernate.dialect.PointbaseDialect;2;0;6;0;0;0;0;0;0;0;6;32;0;0;6;0;6;0;0;0;0;0;2;0;0;0;11;0;1;6;
org.hibernate.hql.spi.AbstractTableBasedBulkIdHandler;77;1;6;0;0;0;0;0;0;1;7;37;7;0;15;1;4;0;0;1;6;0;14;3;1;0;19;2;3;2;
org.hibernate.sql.ordering.antlr.OrderingSpecification;0;0;3;0;0;0;0;0;0;0;3;11;5;0;4;2;2;1;0;1;2;0;0;0;0;0;0;1;1;2;
org.hibernate.engine.internal.Versioning;7;0;6;1;0;0;0;0;0;0;7;23;5;0;7;2;5;6;0;0;0;2;15;7;0;5;5;0;1;2;
org.hibernate.event.internal.DefaultUpdateEventListener;15;0;3;0;0;0;0;0;0;0;3;10;0;0;2;0;0;0;0;0;0;0;5;2;0;0;8;1;1;2;
org.hibernate.metamodel.binding.CollectionKey;43;0;2;0;0;0;0;0;0;0;2;8;4;0;4;0;4;0;0;0;2;0;1;0;0;0;7;2;0;1;
org.hibernate.hql.internal.ast.tree.ConstructorNode;0;1;8;5;0;0;0;0;0;2;15;58;6;0;22;4;17;0;0;0;3;2;0;0;0;0;16;7;2;3;
org.hibernate.metamodel.binding.AbstractSingularAttributeBinding;3;0;2;0;2;0;0;0;0;0;4;23;4;0;10;1;7;0;0;0;0;0;3;1;1;0;7;1;1;2;
org.hibernate.internal.AbstractQueryImpl;23;2;43;5;0;0;2;0;0;2;52;284;24;0;105;4;84;1;0;0;40;48;62;49;0;6;49;13;9;3;
org.hibernate.engine.internal.UnsavedValueFactory;4;2;12;0;0;0;0;0;0;3;15;32;0;0;3;1;2;3;0;0;2;0;7;3;0;0;11;4;2;6;
org.hibernate.type.AnyType;15;1;7;0;0;0;0;0;0;1;8;77;5;0;54;2;51;0;0;1;4;5;83;51;0;6;22;9;0;1;
org.hibernate.mapping.SingleTableSubclass;64;0;2;0;0;0;0;0;0;0;2;9;0;0;5;0;3;0;0;0;0;0;3;0;0;0;4;1;0;1;
org.hibernate.metamodel.source.annotations.entity.EmbeddableHierarchy;4;0;3;0;1;0;1;0;0;0;5;26;2;0;6;1;5;1;0;0;2;0;6;4;2;0;10;2;1;2;
org.hibernate.mapping.Array;64;1;1;0;0;0;0;0;0;1;2;11;1;0;7;0;7;0;0;0;1;0;3;0;0;0;5;1;1;2;
org.hibernate.internal.util.ConfigHelper;0;3;13;0;0;0;0;0;0;3;16;43;1;0;8;1;7;7;0;0;7;0;0;0;0;0;11;5;1;2;
org.hibernate.dialect.Oracle9Dialect;2;1;7;0;0;0;0;0;0;1;8;148;4;0;38;0;38;0;1;0;9;2;3;3;0;0;18;1;2;2;
org.hibernate.JDBCException;1;0;0;0;0;0;0;0;0;0;0;8;2;0;6;0;6;0;0;0;3;0;2;2;0;0;1;0;0;0;
org.hibernate.tool.hbm2ddl.DatabaseMetadata;126;3;16;0;0;0;2;0;0;1;19;60;7;0;10;2;8;0;0;0;6;3;14;7;0;0;20;1;3;4;
org.hibernate.bytecode.buildtime.spi.BasicClassFilter;1;0;3;0;1;0;0;0;0;0;4;11;3;0;4;1;3;0;0;0;2;0;2;2;0;2;3;0;1;3;
org.hibernate.metamodel.source.annotations.EnumConversionHelper;4;0;1;0;1;0;0;15;3;0;17;39;0;0;5;1;4;4;0;0;0;1;4;3;1;0;10;3;0;1;
org.hibernate.loader.custom.sql.SQLQueryReturnProcessor;13;0;28;3;0;0;1;0;0;0;32;99;13;0;22;13;9;0;0;1;12;1;11;4;0;1;36;2;5;8;
org.hibernate.engine.spi.IdentifierValue;2;0;0;0;0;0;0;0;0;0;0;22;6;0;17;0;16;0;4;0;0;0;11;11;0;0;3;0;0;0;
org.hibernate.criterion.Conjunction;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.action.internal.OrphanRemovalAction;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;6;4;0;1;3;0;0;0;
org.hibernate.dialect.SybaseAnywhereDialect;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.proxy.AbstractLazyInitializer;4;4;29;0;0;0;0;0;0;3;32;105;11;0;28;4;16;1;0;0;2;2;9;5;0;0;18;12;6;5;
org.hibernate.tuple.PojoInstantiator;87;4;3;0;0;0;0;0;0;4;7;40;7;0;7;1;6;0;0;0;0;0;9;3;0;0;13;3;1;4;
org.hibernate.exception.spi.AbstractSQLExceptionConversionDelegate;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
org.hibernate.dialect.SAPDBDialect;1;0;1;0;0;0;0;0;0;0;1;98;0;0;16;0;16;0;0;0;8;1;2;2;0;2;10;0;0;1;
org.hibernate.bytecode.enhance.spi.CompositeOwnerTracker;1;0;4;4;0;0;0;0;0;0;8;29;3;0;4;0;4;0;0;0;3;0;1;0;0;0;1;0;2;4;
org.hibernate.event.spi.PostCollectionRemoveEvent;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;4;1;0;0;3;0;0;0;
org.hibernate.tuple.component.PojoComponentTuplizer;68;0;9;2;0;0;0;0;0;0;11;46;6;0;15;0;12;0;0;1;0;0;17;9;0;1;18;1;2;2;
org.hibernate.metamodel.source.annotations.xml.mocker.EmbeddableMocker;19;0;1;0;0;0;0;0;0;0;1;22;2;0;19;0;0;0;0;0;0;0;3;1;0;0;14;0;0;1;
org.hibernate.hql.internal.ast.tree.AbstractMapComponentNode;28;0;7;0;0;0;0;0;0;0;7;26;1;0;12;2;5;0;0;0;1;3;6;3;0;1;13;3;1;3;
org.hibernate.hql.internal.ast.QuerySyntaxException;1;0;0;0;0;0;0;0;0;0;0;5;0;0;4;0;4;2;0;0;4;0;2;2;0;0;3;0;0;0;
org.hibernate.metamodel.relational.Database;28;0;12;1;13;0;0;0;0;0;26;59;3;0;13;4;9;3;0;0;3;0;19;7;6;1;12;2;6;5;
org.hibernate.mapping.Bag;64;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;3;0;0;0;0;0;3;0;0;0;2;0;0;0;
org.hibernate.metamodel.relational.IllegalIdentifierException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
org.hibernate.jdbc.Expectations;2;1;12;0;0;0;0;0;0;1;13;43;9;0;17;4;9;1;1;2;0;12;9;8;0;0;14;9;2;3;
org.hibernate.cfg.DefaultNamingStrategy;0;0;2;0;0;0;0;0;0;0;2;14;1;0;10;0;10;0;0;0;24;0;0;0;0;0;3;1;0;1;
org.hibernate.proxy.dom4j.Dom4jProxy;20;0;1;0;0;0;0;0;0;0;1;132;1;0;130;1;129;0;0;0;51;4;47;46;0;0;23;0;0;1;
org.hibernate.cfg.naming.LegacyNamingStrategyDelegator;1;0;0;0;0;0;0;0;0;0;0;6;4;0;4;0;4;0;0;0;0;1;1;0;0;0;4;0;0;0;
org.hibernate.criterion.Restrictions;8;0;5;0;2;0;1;0;0;0;8;58;0;0;45;0;44;44;0;0;42;6;29;19;0;3;6;1;2;2;
org.hibernate.tuple.VersionProperty;22;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;2;8;3;0;0;0;4;0;0;0;
org.hibernate.cfg.AbstractPropertyHolder;6;0;32;0;3;0;1;0;0;0;36;102;10;0;18;7;9;3;0;0;11;0;10;8;0;0;17;1;9;3;
org.hibernate.secure.internal.JACCPreLoadEventListener;6;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;1;0;0;0;3;0;0;0;
org.hibernate.mapping.SimpleAuxiliaryDatabaseObject;22;0;0;0;0;0;0;0;0;0;0;9;2;0;5;1;4;0;0;0;11;0;4;1;0;0;5;0;0;0;
org.hibernate.dialect.function.AnsiTrimEmulationFunction;0;0;0;0;0;0;0;0;0;0;0;15;18;0;9;0;2;0;0;0;3;0;0;0;0;0;1;0;0;0;
org.hibernate.engine.jdbc.internal.LogicalConnectionImpl;9;4;20;1;6;0;1;0;0;3;31;103;8;0;22;4;18;2;0;0;0;3;16;5;1;0;20;10;6;4;
org.hibernate.internal.FilterConfiguration;65;0;4;0;1;0;0;0;0;0;5;20;6;0;6;1;5;0;0;0;2;1;5;2;2;0;7;0;2;2;
org.hibernate.cfg.AnnotationConfiguration;11;0;0;0;0;0;0;0;0;0;0;62;0;0;33;0;31;0;0;1;17;0;20;17;0;0;9;0;0;0;
org.hibernate.event.spi.PostDeleteEvent;5;0;0;0;0;0;0;0;0;0;0;9;4;0;5;0;5;0;0;0;0;0;5;3;0;1;3;0;0;0;
org.hibernate.service.jta.platform.internal.OrionJtaPlatform;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.id.IdentityGenerator;24;2;3;0;0;0;0;0;0;0;3;34;6;0;14;0;10;0;0;3;2;1;19;5;0;0;13;1;1;2;
org.hibernate.hql.internal.ast.tree.QueryNode;0;0;3;0;0;0;0;0;0;0;3;28;4;0;18;1;15;0;0;0;1;2;0;0;0;0;9;0;1;3;
org.hibernate.collection.internal.PersistentSortedSet;144;0;0;0;0;0;1;0;0;0;1;26;1;0;18;0;16;0;0;1;0;0;15;11;0;0;9;0;0;1;
org.hibernate.hql.internal.ast.DetailedSemanticException;3;0;4;0;0;0;0;0;0;0;4;17;2;0;6;0;6;0;0;0;2;0;3;3;0;0;3;0;0;1;
org.hibernate.mapping.Component;64;2;13;0;0;0;6;0;0;2;21;96;16;0;51;3;48;0;0;2;17;3;31;6;0;0;20;3;5;3;
org.hibernate.engine.internal.Collections;19;0;22;0;0;0;0;0;0;0;22;53;1;0;6;4;2;5;0;0;0;0;13;1;0;0;16;7;3;4;
org.hibernate.internal.util.ReflectHelper;4;11;6;2;0;0;0;0;0;11;19;65;7;0;20;2;18;19;0;0;8;0;20;20;0;1;13;4;1;4;
org.hibernate.type.CharacterArrayNClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.type.descriptor.java.JdbcDateTypeDescriptor;4;1;15;0;0;0;0;0;0;1;16;47;3;0;8;0;8;0;0;1;1;0;10;7;1;0;10;3;0;1;
org.hibernate.dialect.PostgreSQL81Dialect;2;1;5;0;0;0;0;9;2;1;15;170;1;0;54;0;53;0;2;0;12;11;4;4;0;0;23;0;0;1;
org.hibernate.id.enhanced.OptimizerFactory;2;2;18;0;0;0;3;0;0;2;23;97;24;0;32;1;30;4;0;6;3;11;14;9;0;0;13;5;4;2;
org.hibernate.engine.query.spi.sql.NativeSQLQueryNonScalarReturn;3;0;7;0;0;0;0;0;0;0;7;26;4;0;7;1;5;0;0;0;1;0;3;2;1;0;6;1;0;1;
org.hibernate.service.jta.platform.internal.JBossAppServerJtaPlatform;0;4;0;0;0;0;0;0;0;4;4;12;4;0;4;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;
org.hibernate.metamodel.source.annotations.AnnotationBindingContextImpl;4;0;2;0;0;0;1;0;0;0;3;25;6;0;16;0;16;0;1;0;6;0;4;3;1;0;21;0;1;2;
org.hibernate.transform.CacheableResultTransformer;10;0;16;5;0;0;0;0;0;0;21;65;5;0;13;5;8;3;0;0;2;0;21;18;2;12;5;6;6;3;
org.hibernate.criterion.LikeExpression;4;0;3;0;0;0;0;0;0;0;3;15;4;0;6;0;2;0;0;0;8;2;8;2;0;0;4;1;1;2;
org.hibernate.action.internal.EntityIncrementVersionProcess;13;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;2;0;0;0;0;0;3;1;0;0;4;0;0;0;
org.hibernate.engine.spi.ActionQueue;42;3;22;21;10;0;0;0;0;4;57;297;22;0;61;12;49;2;0;3;2;3;35;10;0;1;39;5;11;3;
org.hibernate.internal.StatelessSessionImpl;187;6;16;2;0;0;0;0;0;0;18;186;5;0;92;1;89;0;0;0;28;8;57;29;0;0;49;14;1;2;
org.hibernate.engine.internal.CacheHelper;12;1;0;0;0;0;0;0;0;0;0;7;0;0;3;1;2;3;0;0;0;0;9;1;0;0;6;0;0;0;
org.hibernate.criterion.Example;10;0;20;4;0;0;0;0;0;0;24;78;11;0;25;5;15;1;0;3;8;0;37;15;0;0;14;2;6;4;
org.hibernate.dialect.function.StandardJDBCEscapeFunction;3;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;4;1;0;0;3;0;0;0;
org.hibernate.type.SerializableType;1;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;2;0;0;0;0;0;1;1;1;0;3;0;0;0;
org.hibernate.metamodel.relational.AbstractSimpleValue;5;0;2;0;0;0;0;0;0;0;2;11;4;0;6;0;5;0;0;0;0;1;3;0;0;0;3;1;0;1;
org.hibernate.tool.hbm2ddl.SchemaUpdateScript;2;0;0;1;1;0;0;0;0;0;2;11;2;0;5;0;5;2;0;0;1;2;2;2;1;1;2;0;0;1;
org.hibernate.engine.spi.CascadingAction;18;0;6;0;0;0;0;0;0;0;6;69;10;0;53;3;50;3;9;0;10;12;77;38;0;0;18;1;2;2;
org.hibernate.type.MutableType;4;0;1;0;0;0;0;0;0;0;1;5;0;0;4;0;3;0;0;0;0;0;8;6;0;0;4;0;0;1;
org.hibernate.type.StringNVarcharType;20;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;5;0;0;0;3;0;1;0;0;0;3;0;0;0;
org.hibernate.criterion.SimpleSubqueryExpression;19;0;0;0;0;0;0;0;0;0;0;6;1;0;3;0;1;0;0;0;2;0;6;1;0;0;4;0;0;0;
org.hibernate.metamodel.binding.FetchProfile;1;0;0;0;0;0;0;0;0;0;0;11;5;0;8;0;8;0;0;1;7;0;1;1;1;0;2;0;0;0;
org.hibernate.cache.spi.CacheKey;4;0;3;0;0;0;0;0;0;0;3;19;5;0;8;1;7;0;0;0;2;0;6;2;0;0;5;0;0;1;
org.hibernate.AnnotationException;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.hibernate.event.spi.InitializeCollectionEvent;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;3;0;0;0;
org.hibernate.type.DoubleType;21;0;0;0;0;0;0;0;0;0;0;6;2;0;6;0;6;0;0;0;0;0;2;1;0;0;3;0;0;0;
org.hibernate.metamodel.source.hbm.Helper;11;1;19;0;5;0;0;0;0;1;25;78;1;0;29;0;29;17;2;1;15;6;13;4;3;0;31;4;4;5;
org.hibernate.engine.query.spi.ReturnMetadata;2;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;0;0;2;2;0;2;2;0;0;0;
org.hibernate.criterion.Order;3;0;4;1;0;0;0;0;0;0;5;25;4;0;10;0;9;2;0;0;3;1;3;0;0;0;7;0;1;2;
org.hibernate.hql.internal.classic.SelectPathExpressionParser;49;0;1;0;0;0;0;0;0;0;1;6;0;0;3;0;2;0;0;0;0;0;1;0;0;0;1;1;0;1;
org.hibernate.dialect.resolver.BasicSQLExceptionConverter;1;0;0;0;0;0;0;0;0;0;0;2;4;0;2;0;2;0;0;1;0;0;2;2;0;0;6;0;0;0;
org.hibernate.loader.DefaultEntityAliases;3;0;3;2;0;0;0;0;0;0;5;39;7;0;18;7;8;1;0;0;9;1;13;3;0;2;4;0;0;1;
org.hibernate.hql.internal.ast.SqlGenerator;3;0;27;0;0;0;1;5;1;0;33;98;14;0;29;2;18;1;0;3;11;0;12;11;0;0;24;2;5;4;
org.hibernate.type.MaterializedBlobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.mapping.Table;38;0;55;1;1;0;7;0;0;0;64;236;23;0;78;3;72;1;0;1;30;4;33;8;0;0;14;4;8;5;
org.hibernate.cfg.naming.LegacyJpaNamingStrategyDelegate;1;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;7;0;0;0;36;0;1;0;0;0;1;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.AbstractEntityObjectMocker;19;0;11;0;0;0;0;0;0;0;11;42;4;0;25;0;0;0;0;0;0;0;3;1;0;0;16;1;1;2;
org.hibernate.hql.internal.ast.tree.MapEntryNode;8;0;6;2;0;0;1;0;0;0;9;60;10;0;31;9;19;0;0;4;4;3;18;11;0;3;17;1;0;1;
org.hibernate.sql.DisjunctionFragment;2;0;1;0;0;0;0;0;0;0;1;5;1;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;
org.hibernate.service.jta.platform.internal.SunOneJtaPlatform;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.criterion.Distinct;3;0;0;0;0;0;0;0;0;0;0;12;1;0;12;0;12;0;0;0;3;5;13;0;0;0;3;0;0;0;
org.hibernate.metamodel.source.hbm.FormulaImpl;0;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;
org.hibernate.metamodel.source.annotations.entity.ComponentAttributeSourceImpl;13;0;3;0;4;0;0;0;0;0;7;45;5;0;26;1;25;0;0;0;1;0;2;1;1;0;20;0;2;2;
org.hibernate.internal.util.compare.ComparableComparator;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2;2;0;0;2;0;0;0;
org.hibernate.type.descriptor.java.SerializableTypeDescriptor;8;1;11;0;0;0;0;0;0;1;12;35;2;0;11;0;9;0;0;1;1;0;14;4;3;1;10;3;2;5;
org.hibernate.loader.entity.LegacyBatchingEntityLoaderBuilder;10;0;1;3;0;0;0;0;0;0;4;20;3;0;5;0;3;0;0;1;0;4;20;2;0;0;10;0;1;2;
org.hibernate.type.descriptor.java.UUIDTypeDescriptor;5;0;8;0;0;0;0;0;0;0;8;31;4;0;11;0;11;0;0;3;1;0;12;9;1;0;4;2;0;1;
org.hibernate.type.descriptor.java.PrimitiveByteArrayTypeDescriptor;4;1;12;1;2;0;0;0;0;1;16;40;1;0;7;0;7;0;0;0;1;0;9;6;1;5;9;4;2;2;
org.hibernate.hql.internal.ast.tree.SelectClause;32;0;36;9;0;0;2;0;0;0;47;125;10;0;21;9;11;0;0;0;0;5;15;4;0;3;11;5;11;6;
org.hibernate.InvalidMappingException;4;0;0;0;0;0;0;0;0;0;0;13;2;0;9;0;9;0;0;0;13;0;6;3;0;0;5;0;0;0;
org.hibernate.type.SortedMapType;6;0;0;0;0;0;0;0;0;0;0;9;1;0;6;0;6;0;0;0;4;2;9;4;0;0;12;0;0;0;
org.hibernate.mapping.IndexBackref;1;0;0;0;0;0;0;0;0;0;0;8;2;0;8;0;8;0;0;0;2;0;1;1;0;0;2;0;0;0;
org.hibernate.service.internal.AbstractServiceRegistryImpl;10;5;23;0;1;0;1;0;0;5;30;95;7;2;24;3;12;0;0;0;0;4;22;4;11;0;24;9;4;2;
org.hibernate.criterion.NotExpression;3;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;3;0;0;0;0;0;5;0;0;0;3;0;0;0;
org.hibernate.proxy.pojo.BasicLazyInitializer;7;0;13;0;0;0;0;0;0;0;13;34;7;0;5;1;1;0;0;0;1;1;9;7;0;1;7;0;3;5;
org.hibernate.engine.spi.EntityEntry;12;0;18;0;0;0;0;0;0;0;18;113;15;0;33;2;31;1;0;0;3;11;42;24;0;7;13;3;3;2;
org.hibernate.criterion.AvgProjection;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.metamodel.source.annotations.xml.filter.ExclusiveAnnotationFilter;3;0;5;0;3;0;1;2;1;0;11;75;5;0;9;3;2;0;0;1;0;0;6;6;1;0;11;0;2;3;
org.hibernate.event.service.internal.EventListenerServiceInitiator;129;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;6;0;0;0;6;0;0;0;
org.hibernate.type.IdentifierBagType;5;0;0;0;0;0;0;0;0;0;0;6;0;0;6;0;6;0;0;0;4;2;7;2;0;0;7;0;0;0;
org.hibernate.tuple.IdentifierProperty;5;0;0;0;0;0;0;0;0;0;0;20;6;0;8;0;8;0;0;0;2;3;6;0;0;0;4;0;0;0;
org.hibernate.type.TypeResolver;78;1;2;0;0;0;0;0;0;1;3;17;2;0;10;0;10;0;0;0;3;0;9;3;0;2;8;0;0;1;
org.hibernate.mapping.UniqueKey;21;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;7;0;4;0;0;0;2;0;0;0;
org.hibernate.hql.internal.ast.tree.JavaConstantNode;2;1;1;0;0;0;0;0;0;1;2;11;5;0;5;0;5;0;0;0;1;0;3;0;0;0;8;1;0;1;
org.hibernate.metamodel.source.hbm.SubclassEntitySourceImpl;5;0;2;0;0;0;0;0;0;0;2;15;0;0;11;0;10;0;2;0;0;0;2;0;0;0;6;0;1;2;
org.hibernate.tuple.component.ComponentMetamodel;64;0;2;0;0;0;1;0;0;0;3;22;7;0;9;0;9;0;0;0;2;1;1;0;0;0;10;2;0;1;
org.hibernate.event.spi.AbstractCollectionEvent;5;0;2;0;0;0;0;0;0;0;2;17;4;0;10;0;5;5;0;0;0;0;16;4;0;0;8;0;1;2;
org.hibernate.metamodel.binding.BasicCollectionElement;43;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;
org.hibernate.id.enhanced.SequenceStructure;22;4;1;0;0;0;0;0;0;2;3;27;8;0;11;0;11;0;1;0;1;2;6;1;0;0;10;1;0;1;
org.hibernate.sql.SimpleSelect;21;0;13;5;0;0;2;0;0;0;20;74;8;0;19;1;18;0;0;0;14;0;12;9;0;9;10;0;6;3;
org.hibernate.hql.internal.ast.tree.FromElementFactory;91;0;27;0;0;0;0;0;0;0;27;135;11;0;21;13;3;0;0;0;29;7;31;2;0;2;22;6;4;2;
org.hibernate.metamodel.source.hbm.MappingDocument;4;0;1;0;0;0;0;0;0;0;1;24;5;0;20;1;19;0;0;1;5;0;5;1;2;0;14;0;0;1;
